id,abstract
122083901,近 一百多年 来 总有 一些 公司 很 幸运地 有意识 或 无意识 地站 在 技术 革命 的 浪尖 之上 在 这 十几年 间 它们 代表 着 科技 的 浪潮 直到 下一波 浪潮 的 来临 从 一百年 前算起 ATT 公司 IBM 公司 苹果公司 英特尔公司 微软公司 思科公司 雅虎公司 和 Google 公司 都 先后 被 幸运地 推到 了 浪尖 虽然 它们 来自 不同 的 领域 中间 有些 已经 衰落 或 正在 衰落 但是 它们 都 极度 辉煌 过 本书 系统地 介绍 了 这些 公司 成功 的 本质 原因 及 科技 工业 一百多年 的 发展 在 极度 商业化 的 今天 科技 的 进步 和 商机 是 分不开 的 因此 本书 也 系统地 介绍 了 影响 到 科技 浪潮 的 风险投资 公司 诸如 KPCB 和 红杉 资本 以及 百年 来 为 科技 捧场 的 投资银行 例如 高盛 公司 等等 在 这些 公司 兴衰 的 背后 有着 它 必然 的 规律 本书 不仅 讲述 科技 工业 的 历史 更重 在 揭示 它 的 规律性 
122085171,这本 乔布斯 唯一 授权 的 官方 传记 在 2011 年 上半年 由 美国 出版商 西蒙 舒斯特 对外 发布 出版 消息 以来 备受 全球 媒体 和 业界 瞩目 这 本书 的 全球 出版日期 最终 确定 为 2011 年 11 月 21 日 简体中文版 也 将 同步 上市 两年 多 的 时间 与 乔布斯 40 多次 的 面对面 倾谈 以及 与 乔布斯 一百多个 家庭成员 朋友 竞争对手 同事 的 不 受限 的 采访 造就 了 这本 独家 传记 尽管 乔布斯 给予 本书 的 采访 和 创作 全面 的 配合 但 他 对 内容 从不 干涉 也 不 要求 出版 前 阅读 全文 的 权利 对于 任何 资源 和 关联 的 人 他 都 不 设限 甚至 鼓励 他 所 熟知 的 人 袒露出 自己 的 心声 我 已经 做 了 很多 并 不 值得 自豪 的 事情 比如 23 岁 时 就让 我 的 女友 怀了孕 以及 我 对 这件 事 的 处理 方式 他 说 对 我 而言 没有 什么 不 可以 对外 袒露 的 谈及 和 他共过 事 的 人 以及 竞争对手 他 直言不讳 甚至 尖酸刻薄 他 的 激情 精力 欲望 完美主义 艺术修养 残暴 还有 对 掌控 权 的 迷恋 塑造出 的 商业 哲学 一览无余 同样 他 的 朋友 敌人 还有 同事 得 以为 我们 提供 了 一个 前所未有 的 毫无 掩饰 的 视角 他 是 一位 极具 创造力 的 企业家 他 有如 过山车 般 精彩 的 人生 和 犀利 激越 的 性格 充满 追求 完美 和 誓不罢休 的 激情 他 创造 出 个人电脑 动画电影 音乐手机 平板 电脑 以及 数字 出版 等 6 大 产业 的 颠覆性 变革 乔布斯 的 个性 经常 让 周围 的 人 愤怒 和 绝望 但 其 所 创造 出 的 产品 也 与 这种 个性 息息相关 全然 不可分割 的 正如 苹果 的 硬件 和 软件 一样 他 的 故事 既 具有 启发 意义 又 有 警示 意义 充满 了 关于 创新 个性 领导力 以及 价值观 的 教益 
122085856,本书 是 硅谷 创业 之父 PaulGraham 的 文集 主要 介绍 黑客 即 优秀 程序员 的 爱好 和 动机 讨论 黑客 成长 黑客 对 世界 的 贡献 以及 编程语言 和 黑客 工作 方法 等 所有 对 计算机 时代 感兴趣 的 人 的 一些 话题 书中 的 内容 不但 有助于 了解 计算机 编程 的 本质 互联网 行业 的 规则 还会 帮助 读者 了解 我们 这个 时代 迫使 读者 独立思考 本书 适合 所有 程序员 和 互联网 创业者 也 适合 一切 对 计算机行业 感兴趣 的 读者 
122090302,图书 简介 http : vyoukucomv _ showid _ XOTA0NjcyMzE2htmlwm = 3333 _ 2001 硅谷 创投 教父 PayPal 创始人 作品 斯坦福大学 改变 未来 的 一堂课 为 世界 创造 价值 的 商业 哲学 在 科技 剧烈 改变 世界 的 今天 想要 成功 你 必须 在 一切 发生 之前 研究 结局 你 必须 找到 创新 的 独特 方式 让 未来 不仅仅 与众不同 而且 更加 美好 从 0 到 1 为 自己 创造 无限 的 机会 与 价值 Paypal 创始人 Facebook 第一位 外部 投资者 彼得 • 蒂尔 在 本书 中 详细 阐述 了 自己 的 创业 历程 与 心得 包括 如何 避免 竞争 如何 进行 垄断 如何 发现 新 的 市场 从 0 到 1 还 将 带 你 穿越 哲学 历史 经济 等 多元 领域 解读 世界 运行 的 脉络 分享 商业 与 未来 发展 的 逻辑 帮助 你 思考 从 0 到 1 的 秘密 在 意想不到 之 处 发现 价值 与 机会 揭开 创新 的 秘密 进入 彼得 • 蒂尔 颠覆 式 的 商业 世界 创新 不是 从 1 到 N 而是 从 0 到 1 全球化 并 不全是 进步 竞争 扼杀 创新 产品 会 说话 是 谎言 失败者 才 去 竞争 创业者 应当 选择 垄断 创业 开局 十分 重要 频繁 试错 是 错误 的 没有 科技 公司 可以 仅靠 品牌 吃饭 初创 公司 要 打造 帮派 文化 
122090923,腾讯 官方 唯一 授权 的 权威 传记 著名 财经 作家 吴晓波 倾力 之作 当 市值 最高 的 中国 互联网 公司 遇上 中国 财经界 最 冷静 的 一双 眼睛 读懂 腾讯 读懂 中国 互联网 内容简介 本书 全景式 地 记录 了 腾讯 崛起 的 经历 并 以 互联网 的 视角 重新 诠释 了 中国 在 融入 全球化 进程 中 的 曲折 与 独特性 从 1998 年 开始 创业 到 成为 世界级 互联网 巨头 腾讯 以 即时 通信 工具 起步 逐渐 进入 社交 网络 互动 娱乐 网络媒体 电子商务 等 领域 在 超高速 发展 的 同时 亦 饱受 争议 在 3Q 大战 的 激烈 冲突 之后 又 进一步 走向 开放 腾讯 的 发展 路径 亦 是 中国 互联网 企业 成长 的 缩影 我们 可以 看到 中国 的 互联网 人 在 应用性 迭代 和 对 本国 消费者 的 行为 了解 上 找到 了 自己 的 办法 并 开始 领跑 全球 读懂 腾讯 读懂 中国 互联网 
122092970,失控 全 名为 失控 机器 社会 与 经济 的 新 生物学 OutofControl : TheNewBiologyofMachinesSocialSystemsandtheEconomicWorld2006 年 长尾 作者 克里斯 安德森 在 亚马逊 网站 上 这样 评价 该书 这 可能 是 90 年代 最 重要 的 一 本书 并且 是 少有 的 一年 比 一年 卖得 好 的 书 尽管 书中 的 一些 例子 在 十几年 后 可能 有些 过时 但 它们 所 表达 的 信息 却 越来越 成为 真知灼见 在 那时 人们 还 无法 想象 博客 和 维基 等 大众 智慧 的 突起 但 凯利 却 分毫不差 地 预见到 了 这 可能 是 过去 十年 来 最 聪明 的 一 本书 这是 一部 思考 人类 社会 或 更 一般 意义 上 的 复杂 系统 进化 的 大部头 著作 对于 那些 不 惧于 头脑 体操 的 读者 来说 必然 会 开卷有益 失控 成书 于 1994 年 作者 是 连线 杂志 的 创始 主编 凯文 凯利 这 本书 所 记述 的 是 他 对 当时 科技 社会 和 经济 最前沿 的 一次 漫游 以及 借此 所 窥 得 的 未来 图景 书中 提到 并且 今天 正在 兴起 或大热 的 概念 包括 大众 智慧 云 计算 物 联网 虚拟现实 敏捷 开发 协作 双赢 共生 共同 进化 网络 社区 网络 经济 等等 说 它 是 一本 预言 式 的 书 并不为过 其中 必定 还 隐藏 着 我们 尚未 印证 或 窥破 的 对 未来 的 预言 
122093591,为什么 市场 上 那么 多 软件产品 无人问津 成功 的 产品 凤毛麟角 怎样 发掘 有 价值 的 产品 拿 什么 说服 开发 团队 接受 你 的 产品设计 如何 将 敏捷 方法 融入 产品开发 过去 二十多年 MartyCagan 作为 高级 产品 经理人 为 多家 一流 企业 工作 过 包括 惠普 网景 美国在线 eBay 他 亲历 了 个人电脑 互联网 电子商务 的 起落 沉浮 启示录 打造 用户 喜爱 的 产品 从 人员 流程 产品 三个 角度 介绍 了 现代 软件 互联网 产品 管理 的 实践经验 和 理念 七印 部落 正在 翻译 作者 的 博客 和 授课 视频 欢迎 访问 微博 http : weibocom7sealsMarty 无疑 是 eBay 最出色 的 产品 经理 他 对 eBay 的 影响 至今 仍 在 FrerkMalteFellereBay 德国 区 常务董事 Marty 是 产品 管理 的 行家里手 这 本书 如 醍醐灌顶 让 我 茅塞顿开 JudyGibbonsAccelPartnets 公司 风险投资 人 Marty 在 工作 上 自有一套 他 总能 打造出 一流 的 产品 PeteDeemerYahoo 前任 首席 产品 经理 GoodAgile 公司 CEO 读完 这 本书 我 不得不 重新 审视 产品 管理 的 原则 和 方法 JimDenneyTiVo 产品 副总裁 产品 没有 价值 开发 团队 再 优秀 也 无济于事 要论 挑选 产品 Marty 可谓 慧眼独具 MartyAbbotteBay 前任 CTOAKFConsulting 公司 合伙人 想 在 软件 行业 创业 你 绕 不开 这 本书 ChuckGeigerPayPalTravelocityAskcom 前任 CTO 
122094730,这 不 只是 一部 科技产业 发展 历史 集 更是 在 这个 智能 时代 一部 IT 人 非读不可 而 非 IT 人 也 应该 阅读 的 作品 一个 企业 的 发展 与 崛起 绝非 只是 空有 领导 强人 即可 达成 任何 的 决策 同期 的 商业 环境 各种 能量 的 此消彼长 也 在 影响 着 企业 的 兴衰 浪潮 之巅 不 只是 一部 历史 书 除了 讲述 科技 顶尖 企业 的 发展 规律 对于 华尔街 如何 左右 科技 公司 以及 金融风暴 对 科技产业 的 冲击 也 多 有 着墨 浪潮 之巅 第四版 新增 了 6 章 内容 探讨 硅谷 不竭 的 创新 精神 究竟 源自 何处 进一步 从 工业革命 的 范式 生产关系 的 革命 等 角度 深入 全面 阐述 信息产业 的 规律性 从而 借助 对 信息时代 公司 管理 特点 进行 的 系统分析 对 下一代 科技产业 浪潮 给出 判断 和 预测 第四版 增加 了 大约 14 的 章节 包括 八 叛徒 与 硅谷 关于 罗伊斯 摩尔 等 八 叛徒 创办 仙童公司 开创 全世界 半导体 产业 的 事迹 社交 网络 和 Facebook 以 Facebook 为 核心 介绍 社交 网络 的 起源 发展 和 商业 规律 生产关系 的 革命 介绍 硅谷 企业 独到 的 管理 特点 特别 是 企业 中 新型 的 人 与 人 的 关系 以及 较为 合理 的 分配制度 汽车 革命 以 特斯拉 和 字母表 Alphabet 旗下 的 Waymo 为 核心 介绍 电动汽车 和 无人驾驶 汽车产业 工业革命 和 颠覆 式 创新 的 范式 介绍 从 第一次 工业革命 开始 历次 工业革命 的 规律性 信息时代 的 科学 基础 介绍 信息时代 企业 做事 方法 背后 的 科学 基础 和 方法论 控制论 系统论 和 信息论 在 管理 中 的 应用 
122095341,管理 类 经典 图书 o 被 福布斯 评为 20 世纪 最具 影响 的 20 本 商业 图书 之一 o 全球 商业 书籍 奖 获奖 图书 颠覆 大师 克莱顿 • 克里斯 坦森 经典 力作 金融时报 布兹 • 亚兰及 汉密顿 全球商务 书刊 颁发 1997 年 最佳 商务 书奖 1997 年 最佳 商务 实用 书奖 一 本书 让 志在必得 者 战战兢兢 让 犹豫不前 者 胸有成竹 掀起 激荡 决策者 的 脑力 风暴 尝试 给 自己 的 思维 来 一次 升级 有些 公司 但 不是 一般 的 公司 而是 那些 以 精于 管理 著称 的 公司 它们 是 大多数 经理 羡慕 并 尽力 效仿 的 对象 以 很 强 的 创新 和 执行 能力 闻名 但是 在 面对 某些 市场 或 技术 的 变化 时 却 无法 保持 其 领头羊 的 地位 一家 成功 的 公司 如何 保证 它 的 产品 不会 被 新 的 技术 挤出 市场 如何 成功 利用 创新 取得 优势 在 这 本书 中 作者 向 我们 展示 了 多个 成功 运用 新 技术 取得 竞争 优势 的 公司 这些 新 技术 都 在 他们 各自 的 领域 重新 定义 了 竞争 的 含义 作者 指出 就算 经营 得 再 好 的 公司 尽管 他们 十分注意 顾客 需求 和 不断 地 投资 开发新 技术 都 可能 被 某 一新 产业 所 影响 而 导致 失败 本书 涉及 各个 产业 目的 在于 告诉 经营者 对 应该 对 他们 的 顾客 和 产品 有 一个 全新 的 认识 这是 一本 发人深省 的 书 
122100547,一本 对奈飞 文化 进行 深入 解读 的 力作 2009 年奈飞 公开 发布 了 一份 介绍 企业 文化 的 PPT 文件 在 网上 累计 下载量 超过 1500 万次 被 Facebook 的 CFO 谢丽尔桑 德伯格 称为 硅谷 重要文件 本书 是 奈 飞前 CHOPPT 的 主要 创作者 之一 帕蒂麦 考德 对 这份 PPT 文件 的 深度 解读 本书 系统 介绍 奈飞 文化 准则 全面 颠覆 20 世纪 的 管人 理念 在 这 本书 中帕蒂麦 考德 归纳 出 8 条奈飞 文化 准则 从 多个 角度 揭示 了 奈 飞 为什么 要 对 传统 的 企业 文化 理念 发起 冲击 以及 它 在 打造 自己 的 企业 文化 的 过程 中 究竟 提出 了 哪些 颠覆性 的 观点 各类 企业 打造 自己 的 奈 飞 文化 的 行动指南 奈飞 文化 手册 通过 特别 的 章节 设计 方便 企业管理者 将 之 运用 到 自己 的 企业 打造 属于 自己 的 奈 飞 文化 
